"DL","DL_GD_LCLS_NM","DL_GD_LCLS_CD","DL_GD_MCLS_NM","DL_GD_MCLS_CD","DL_GD_SCLS_NM","DL_GD_SCLS_CD","DL_GD_DCLS_NM","DL_GD_DCLS_CD","SEND_CTPV_NM","SEND_CTPV_CD","SEND_CTGG_NM","SEND_CTGG_CD","SEND_EMD_NM","SEND_LGDNG_CD","INVC_COUNT"
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",6
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",15
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",이호일동,"5011012500",15
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",3
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",연동,"5011013700",6
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",해안동,"5011013900",259
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",한림읍 귀덕리,"5011025021",4
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",3
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",애월읍,"5011025300",6
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",애월읍 소길리,"5011025328",4
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",애월읍 고내리,"5011025333",3
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",애월읍 봉성리,"5011025339",5
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",6
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",98
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",70
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",4
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",서귀포시,"50130",서호동,"5013010300",5
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",19
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",7
"20220305",식품,"15",반찬,"1517",장아찌,"151710",장아찌,"15171001",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",16
"20220305",식품,"15",반찬,"1517",장조림,"151711",장조림,"15171101",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",9
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",109
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",17
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",5
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",7
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",11
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",11
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",이호일동,"5011012500",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",이호이동,"5011012600",4
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",14
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",연동,"5011013700",44
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",20
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",11
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한림읍 동명리,"5011025026",141
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",4
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍,"5011025300",43
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",23
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",14
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 장전리,"5011025327",4
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 고내리,"5011025333",169
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 납읍리,"5011025335",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",애월읍 곽지리,"5011025337",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",139
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",구좌읍 송당리,"5011025625",13
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",14
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",61
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",14
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",조천읍 조천리,"5011025923",7
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면,"5011031000",28
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면 청수리,"5011031021",12
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",23
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면 판포리,"5011031024",86
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면 두모리,"5011031027",25
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",제주시,"50110",한경면 산양리,"5011031031",19
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",6
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",보목동,"5013011000",5
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",토평동,"5013011100",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",10
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",105
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",대정읍 안성리,"5013025023",4
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",대정읍 무릉리,"5013025031",244
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",남원읍 의귀리,"5013025325",4
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",3
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",18
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",488
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",안덕면 대평리,"5013031001",9
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",108
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",254
"20220305",식품,"15",반찬,"1517",절임류,"151712",절임류,"15171201",제주특별자치도,"50",서귀포시,"50130",표선면 성읍리,"5013032023",8
"20220305",식품,"15",반찬,"1517",조림류,"151713",조림류,"15171301",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",4
"20220305",식품,"15",반찬,"1517",조림류,"151713",조림류,"15171301",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",30
"20220305",식품,"15",반찬,"1517",조림류,"151713",조림류,"15171301",제주특별자치도,"50",제주시,"50110",구좌읍 세화리,"5011025628",3
"20220305",식품,"15",반찬,"1517",조림류,"151713",조림류,"15171301",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",3
"20220305",식품,"15",반찬,"1517",조림류,"151713",조림류,"15171301",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",반찬,"1517",기타반찬,"151799",기타반찬,"15179999",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",4
"20220305",식품,"15",반찬,"1517",기타반찬,"151799",기타반찬,"15179999",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",9
"20220305",식품,"15",반찬,"1517",기타반찬,"151799",기타반찬,"15179999",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",4
"20220305",식품,"15",수산,"1518",건어물,"151810",건새우,"15181010",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",4
"20220305",식품,"15",수산,"1518",건어물,"151810",과메기,"15181011",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",10
"20220305",식품,"15",수산,"1518",건어물,"151810",과메기,"15181011",제주특별자치도,"50",서귀포시,"50130",강정동,"5013011600",91
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",30
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",9
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",26
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",3
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",9
"20220305",식품,"15",수산,"1518",건어물,"151810",멸치,"15181014",제주특별자치도,"50",서귀포시,"50130",강정동,"5013011600",4
"20220305",식품,"15",수산,"1518",건어물,"151810",문어,"15181015",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",7
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",건입동,"5011010700",3
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",68
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",이호이동,"5011012600",3
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",4
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",106
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",5
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",23
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",한경면,"5011031000",12
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",398
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",서귀포시,"50130",대정읍 하모리,"5013025022",20
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",260
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",52
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",서귀포시,"50130",안덕면 사계리,"5013031025",3
"20220305",식품,"15",수산,"1518",건어물,"151810",오징어,"15181016",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",수산,"1518",건어물,"151810",쥐포,"15181017",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",3
"20220305",식품,"15",수산,"1518",건어물,"151810",쥐포,"15181017",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",7
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",3
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",4
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",6
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",3
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",3
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",12
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",20
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",제주시,"50110",한경면 저지리,"5011031030",42
"20220305",식품,"15",수산,"1518",건어물,"151810",한치,"15181019",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",59
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",이도일동,"5011010300",6
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",5
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",삼도일동,"5011010500",5
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",11
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",연동,"5011013700",4
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",6
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",28
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",애월읍 고내리,"5011025333",25
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",구좌읍 세화리,"5011025628",10
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",13
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",조천읍 와흘리,"5011025922",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",조천읍 대흘리,"5011025926",25
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",한경면,"5011031000",34
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",한경면 고산리,"5011031023",69
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",제주시,"50110",한경면 신창리,"5011031028",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",서귀동,"5013010100",4
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",11
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",상효동,"5013010700",3
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",6
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",11
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",4
"20220305",식품,"15",수산,"1518",건어물,"151810",기타건어물,"15181099",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",이도일동,"5011010300",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",47
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",삼도이동,"5011010600",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",6
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",24
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",연동,"5011013700",97
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",6
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",애월읍 구엄리,"5011025324",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",37
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",13
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",애월읍 봉성리,"5011025339",5
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",서귀포시,"50130",성산읍 신양리,"5013025901",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",5
"20220305",식품,"15",수산,"1518",김/해초,"151811",김,"15181110",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",52
"20220305",식품,"15",수산,"1518",김/해초,"151811",다시마,"15181112",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",다시마,"15181112",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",7
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",매생이,"15181113",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",44
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",6
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",삼도이동,"5011010600",16
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",건입동,"5011010700",15
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",25
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",300
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",27
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",8
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",38
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",43
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",10
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",회천동,"5011013300",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",연동,"5011013700",16
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",해안동,"5011013900",3
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",8
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 귀덕리,"5011025021",19
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 대림리,"5011025023",7
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",92
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",5
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",53
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",한림읍 월령리,"5011025032",5
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",988
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 신엄리,"5011025326",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 장전리,"5011025327",4
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 납읍리,"5011025335",6
"20220305",식품,"15",수산,"1518",김/해초,"151811",미역,"15181114",제주특별자치도,"50",제주시,"50110",애월읍 하귀1리,"5011025340",4
