LSP_RID,MCT_NM,SEX_CCD,CLN_AGE,AVI_CO_CD_VL,DPF_AOT_CD_VL,ARV_AOT_CD_VL,CNT
20220326,(주)아시아나항공(항공권판매,F,34,OZ,GMP,CJU,9
20220405,(주)아시아나항공(항공권판매,M,34,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,M,34,OZ,GMP,CJU,9
20220428,(주)아시아나항공(항공권판매,F,34,OZ,GMP,CJU,9
20220511,(주)아시아나항공(항공권판매,F,34,OZ,GMP,CJU,9
20220521,(주)아시아나항공(항공권판매,F,34,OZ,GMP,CJU,9
20220524,(주)아시아나항공(항공권판매,M,34,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,F,34,OZ,GMP,CJU,9
20210910,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20210916,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20210917,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20211013,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20211018,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20211026,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20211029,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20211123,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20220326,(주)아시아나항공(항공권판매,M,35,OZ,GMP,CJU,9
20220511,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20220524,(주)아시아나항공(항공권판매,F,35,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20210908,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20210909,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20210928,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20211128,(주)아시아나항공(항공권판매,M,36,OZ,GMP,CJU,9
20220322,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220323,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220329,(주)아시아나항공(항공권판매,M,36,OZ,GMP,CJU,9
20220331,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220404,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220412,(주)아시아나항공(항공권판매,M,36,OZ,GMP,CJU,9
20220413,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220428,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220516,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20220521,(주)아시아나항공(항공권판매,M,36,OZ,GMP,CJU,9
20220525,(주)아시아나항공(항공권판매,F,36,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20210917,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20210928,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20211001,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20211002,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20211012,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20211030,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20211104,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20211124,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220409,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220412,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220422,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220426,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220507,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20220510,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20220524,(주)아시아나항공(항공권판매,F,37,OZ,GMP,CJU,9
20220528,(주)아시아나항공(항공권판매,M,37,OZ,GMP,CJU,9
20210910,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20210929,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20210930,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211013,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211017,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20211025,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211027,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211029,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20211030,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211106,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211111,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20211122,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220317,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220328,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220329,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220330,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220401,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220412,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220415,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220418,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220422,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220423,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220425,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220507,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220513,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220514,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20220516,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220517,(주)아시아나항공(항공권판매,M,38,OZ,GMP,CJU,9
20220526,(주)아시아나항공(항공권판매,M,38,OZ,RSU,CJU,9
20220527,(주)아시아나항공(항공권판매,F,38,OZ,GMP,CJU,9
20210904,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20210927,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20211020,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20211029,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20211104,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20211105,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20211116,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20211117,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220314,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220319,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220324,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220331,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220402,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220408,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220409,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220409,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220417,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220420,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220424,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220510,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220512,(주)아시아나항공(항공권판매,M,39,OZ,GMP,CJU,9
20220513,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220515,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20220518,(주)아시아나항공(항공권판매,F,39,OZ,GMP,CJU,9
20210901,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20210909,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20210914,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20210918,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20210924,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211001,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211005,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20211006,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211008,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211010,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211019,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211020,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20211020,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211031,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211113,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211113,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20211119,(주)아시아나항공(항공권판매,F,40,OZ,GMP,CJU,9
20211130,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220303,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220305,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220312,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220413,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220416,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220417,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220504,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20220510,(주)아시아나항공(항공권판매,M,40,OZ,GMP,CJU,9
20210903,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20210915,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20210916,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20210927,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211004,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20211006,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211020,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20211021,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211026,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211101,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211118,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20211120,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220305,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220329,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220331,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220331,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220409,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220418,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220420,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220423,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220517,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220523,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220526,(주)아시아나항공(항공권판매,F,41,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20220528,(주)아시아나항공(항공권판매,M,41,OZ,GMP,CJU,9
20210902,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20210924,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20211006,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211016,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211019,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20211019,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211106,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211111,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20211117,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211123,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20211127,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220309,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220323,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220326,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220328,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220329,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220401,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220412,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220418,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20220420,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220421,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220428,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220521,(주)아시아나항공(항공권판매,M,42,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,F,42,OZ,GMP,CJU,9
20210909,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20210910,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20210918,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20210925,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20210928,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20210930,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20211002,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20211116,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20211117,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20220325,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220330,(주)아시아나항공(항공권판매,M,43,OZ,GMP,CJU,9
20220413,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220430,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220514,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220521,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,F,43,OZ,GMP,CJU,9
20210901,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20210916,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20210929,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20210930,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20211005,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20211007,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211013,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211015,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211016,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211025,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20211117,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20211123,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220315,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220326,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220404,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220408,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220408,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220411,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220413,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220420,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220422,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220422,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220430,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20220509,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220512,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220513,(주)아시아나항공(항공권판매,F,44,OZ,GMP,CJU,9
20220525,(주)아시아나항공(항공권판매,M,44,OZ,GMP,CJU,9
20210904,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20210914,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20210929,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20211007,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20211013,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20211026,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20211123,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20211128,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20211130,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220301,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220309,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220313,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220315,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220315,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220323,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220326,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220505,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220509,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220510,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220511,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220511,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20220513,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220520,(주)아시아나항공(항공권판매,F,45,OZ,GMP,CJU,9
20220526,(주)아시아나항공(항공권판매,M,45,OZ,GMP,CJU,9
20210902,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20210930,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211001,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211008,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211008,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211025,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211025,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211030,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211104,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211105,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211111,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211112,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20211118,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211120,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20211122,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20220308,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220311,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220323,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220331,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220402,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220407,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220409,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220415,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220416,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220418,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20220419,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220430,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20220505,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20220510,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220518,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220526,(주)아시아나항공(항공권판매,M,46,OZ,GMP,CJU,9
20220526,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,F,46,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20210928,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20211013,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20211102,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20211105,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20211107,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20211107,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20211108,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220301,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220318,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220318,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220322,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220324,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220329,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220406,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220410,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220427,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220513,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220516,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20220527,(주)아시아나항공(항공권판매,M,47,OZ,GMP,CJU,9
20220530,(주)아시아나항공(항공권판매,F,47,OZ,GMP,CJU,9
20210901,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210905,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20210907,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210913,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20210914,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210915,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210916,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20210923,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20210924,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211002,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211003,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211005,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211015,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211022,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211026,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211103,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211106,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211109,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211111,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20211116,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211117,(주)아시아나항공(항공권판매,M,48,OZ,GMP,CJU,9
20211125,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
20220307,(주)아시아나항공(항공권판매,F,48,OZ,GMP,CJU,9
