DL,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,SEND_EMD_NM,SEND_LGDNG_CD,INVC_COUNT
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,해안동,5011013900,14
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍,5011025000,68
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 귀덕리,5011025021,10
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,3
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,59
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 금악리,5011025025,4
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 동명리,5011025026,50
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 명월리,5011025027,13
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,14
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍,5011025300,28
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,60
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 상귀리,5011025323,5
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,250
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 장전리,5011025327,31
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 소길리,5011025328,13
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 납읍리,5011025335,22
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 곽지리,5011025337,17
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,20
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,애월읍 유수암리,5011025342,14
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,90
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,구좌읍 송당리,5011025625,72
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,12
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,27
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍,5011025900,386
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,11
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,276
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 조천리,5011025923,10
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,17
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 대흘리,5011025926,9
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,조천읍 선흘리,5011025930,169
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면,5011031000,11
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 청수리,5011031021,23
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 판포리,5011031024,57
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 조수리,5011031026,3
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 두모리,5011031027,35
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 신창리,5011031028,3
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,제주시,50110,한경면 산양리,5011031031,12
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,11
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,법환동,5013010200,9
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,호근동,5013010400,12
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,62
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,상효동,5013010700,7
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,하효동,5013010800,41
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,신효동,5013010900,5
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,보목동,5013011000,9
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,토평동,5013011100,36
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,중문동,5013011200,97
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,강정동,5013011600,8
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,대정읍,5013025000,133
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,10
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,대정읍 무릉리,5013025031,148
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,남원읍,5013025300,58
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,3
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,남원읍 의귀리,5013025325,9
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,남원읍 위미리,5013025327,38
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,남원읍 신례리,5013025329,3
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,성산읍,5013025900,54
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,성산읍 신양리,5013025901,111
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,성산읍 오조리,5013025922,30
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,489
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,성산읍 신천리,5013025930,20
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,68
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,안덕면 감산리,5013031023,18
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,표선면,5013032000,396
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,표선면 표선리,5013032021,4
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,표선면 성읍리,5013032023,62
20220305,식품,16,반찬,1616,기타반찬류,161699,제주특별자치도,50,서귀포시,50130,표선면 가시리,5013032024,45
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,일도일동,5011010100,28
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,일도이동,5011010200,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,이도일동,5011010300,6
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,이도이동,5011010400,10
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,용담이동,5011010900,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,화북일동,5011011100,18
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,삼양일동,5011011300,9
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,삼양이동,5011011400,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,봉개동,5011011600,73
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,아라일동,5011011700,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,오라이동,5011012000,64
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,노형동,5011012200,21
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,외도일동,5011012300,10
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,이호이동,5011012600,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,도남동,5011012900,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,월평동,5011013500,15
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,연동,5011013700,7
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한림읍,5011025000,13
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,8
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한림읍 옹포리,5011025028,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,10
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,27
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,24
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,애월읍 하가리,5011025330,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,애월읍 고내리,5011025333,25
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,217
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,11
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,17
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,조천읍,5011025900,38
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,5
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,조천읍 대흘리,5011025926,25
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,조천읍 선흘리,5011025930,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한경면,5011031000,47
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한경면 고산리,5011031023,476
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한경면 신창리,5011031028,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,제주시,50110,한경면 저지리,5011031030,44
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,법환동,5013010200,12
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,7
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,상효동,5013010700,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,하효동,5013010800,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,중문동,5013011200,8
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,도순동,5013011700,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,20
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,성산읍,5013025900,371
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,53
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,15
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,안덕면 감산리,5013031023,4
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,안덕면 사계리,5013031025,3
20220305,식품,16,수산,1617,건어물,161711,제주특별자치도,50,서귀포시,50130,표선면,5013032000,10
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,일도이동,5011010200,11
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,이도일동,5011010300,27
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,이도이동,5011010400,107
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,삼도일동,5011010500,5
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,삼도이동,5011010600,20
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,건입동,5011010700,50
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,용담이동,5011010900,30
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,화북일동,5011011100,328
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,삼양일동,5011011300,34
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,삼양이동,5011011400,23
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,봉개동,5011011600,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,아라일동,5011011700,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,오라이동,5011012000,43
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,노형동,5011012200,85
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,외도일동,5011012300,7
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,이호일동,5011012500,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,이호이동,5011012600,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,도남동,5011012900,16
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,도련일동,5011013000,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,회천동,5011013300,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,월평동,5011013500,33
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,연동,5011013700,43
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,해안동,5011013900,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍,5011025000,17
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 귀덕리,5011025021,28
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,12
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,110
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 명월리,5011025027,5
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,57
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한림읍 월령리,5011025032,5
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,8
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 상귀리,5011025323,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,956
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 신엄리,5011025326,5
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 장전리,5011025327,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 납읍리,5011025335,7
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,6
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,107
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,22
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,조천읍,5011025900,105
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,8
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,조천읍 조천리,5011025923,9
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,9
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한경면 고산리,5011031023,12
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한경면 두모리,5011031027,25
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한경면 신창리,5011031028,13
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한경면 저지리,5011031030,90
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,제주시,50110,한경면 산양리,5011031031,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,12
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,서호동,5013010300,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,호근동,5013010400,18
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,3266
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,하효동,5013010800,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,신효동,5013010900,6
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,토평동,5013011100,105
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,중문동,5013011200,517
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,대정읍,5013025000,70
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,6
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,대정읍 무릉리,5013025031,7
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,남원읍,5013025300,89
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,남원읍 위미리,5013025327,77
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍,5013025900,53
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 신양리,5013025901,5
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 성산리,5013025921,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 오조리,5013025922,19
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 고성리,5013025924,6
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,164
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,성산읍 난산리,5013025931,4
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,21
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,안덕면 사계리,5013031025,3
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,표선면,5013032000,64
20220305,식품,16,수산,1617,김/해초,161713,제주특별자치도,50,서귀포시,50130,표선면 성읍리,5013032023,27
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,일도일동,5011010100,2819
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,일도이동,5011010200,309
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,이도이동,5011010400,5495
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,삼도일동,5011010500,119
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,건입동,5011010700,9649
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,용담이동,5011010900,491
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,용담삼동,5011011000,134
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,화북일동,5011011100,1483
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,삼양일동,5011011300,544
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,삼양이동,5011011400,273
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,봉개동,5011011600,217
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,아라일동,5011011700,66
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,오라일동,5011011900,102
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,오라이동,5011012000,7149
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,노형동,5011012200,1476
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,외도일동,5011012300,4713
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,이호이동,5011012600,12
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,도두일동,5011012700,10667
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,도남동,5011012900,2257
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,도련일동,5011013000,27
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,회천동,5011013300,6
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,오등동,5011013400,32
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,월평동,5011013500,3369
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,연동,5011013700,698
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,도평동,5011013800,4
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,해안동,5011013900,22
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,내도동,5011014000,16384
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍,5011025000,1947
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 귀덕리,5011025021,39
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,26
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,1007
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 동명리,5011025026,8
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 명월리,5011025027,45
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 옹포리,5011025028,14
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 상명리,5011025030,4
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,9602
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 월령리,5011025032,11
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,한림읍 금능리,5011025033,30
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍,5011025300,10
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,199
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,3531
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 신엄리,5011025326,3
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 장전리,5011025327,13
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 소길리,5011025328,3
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 하가리,5011025330,4
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 상가리,5011025331,9
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 애월리,5011025334,49
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 납읍리,5011025335,5
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,27
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,애월읍 유수암리,5011025342,4
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,433
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 송당리,5011025625,9
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 월정리,5011025626,3
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,3649
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 하도리,5011025631,188
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,144
20220305,식품,16,수산,1617,생선,161714,제주특별자치도,50,제주시,50110,조천읍,5011025900,1025
